ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k,age_idx_c,edu_idx_c,income_indiv_idx_c,age_c,edu_c,inc_c
111,8,3,603,4,3,0,19,8,24,1372000,294000,0,1,1,0,137.2,29.4,0.0,1.0,0.0,-1.5,1.0,0.0,-1.5
111,9,3,801,4,3,0,12,3,24,418000,673000,0,1,1,0,41.8,67.3,0.0,1.0,0.0,-1.5,1.0,0.0,-1.5
112,0,2,928,0,3,6,23,22,24,370000,1398000,0,1,1,0,37.0,139.8,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,1,2,280,0,3,6,1,10,24,380000,1002000,0,1,1,0,38.0,100.2,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,2,2,320,0,3,6,8,11,24,201000,337000,0,1,1,0,20.1,33.7,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,3,1,423,0,3,6,5,20,24,163000,739000,0,1,1,0,16.3,73.9,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,4,1,702,0,3,6,21,18,24,1284000,418000,0,1,1,0,128.4,41.8,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,5,1,863,0,3,6,17,9,24,418000,361000,0,1,1,0,41.8,36.1,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,6,2,968,0,3,6,13,17,24,104000,243000,0,1,1,0,10.4,24.3,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,7,1,8,0,3,6,10,1,24,1083000,835000,0,1,1,0,108.3,83.5,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,8,1,998,0,3,6,16,20,24,91000,157000,0,1,1,0,9.1,15.7,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
112,9,1,217,0,3,6,8,13,24,536000,204000,0,1,1,0,53.6,20.4,0.0,-1.0,0.0,1.5,-1.0,0.0,1.5
113,0,3,175,3,3,2,1,17,24,1315000,1903000,0,1,1,0,131.5,190.3,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,1,2,590,3,3,2,22,5,24,1655000,116000,0,1,1,0,165.5,11.6,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,2,2,727,3,3,2,15,12,24,507000,206000,0,1,1,0,50.7,20.6,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,3,3,13,3,3,2,9,7,24,762000,665000,0,1,1,0,76.2,66.5,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,4,1,880,3,3,2,19,23,24,429000,1449000,0,1,1,0,42.9,144.9,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,5,1,799,3,3,2,13,7,24,262000,1291000,0,1,1,0,26.2,129.1,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,6,3,21,3,3,2,11,2,24,1859000,1777000,0,1,1,0,185.9,177.7,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,7,1,854,3,3,2,20,8,24,64000,421000,0,1,1,0,6.4,42.1,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,8,1,891,3,3,2,23,15,24,163000,1084000,0,1,1,0,16.3,108.4,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
113,9,3,551,3,3,2,19,8,24,1237000,589000,0,1,1,0,123.7,58.9,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5
114,0,2,679,0,3,5,18,14,24,1539000,1107000,0,1,1,0,153.9,110.7,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,1,1,71,0,3,5,4,8,24,658000,474000,0,1,1,0,65.8,47.4,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,2,2,683,0,3,5,19,20,24,781000,1482000,0,1,1,0,78.1,148.2,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,3,2,569,0,3,5,14,8,24,1996000,96000,0,1,1,0,199.6,9.6,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,4,1,444,0,3,5,3,20,24,90000,382000,0,1,1,0,9.0,38.2,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,5,2,833,0,3,5,12,7,24,203000,253000,0,1,1,0,20.3,25.3,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,6,2,859,0,3,5,23,7,24,272000,89000,0,1,1,0,27.2,8.9,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,7,2,953,0,3,5,13,14,24,500000,281000,0,1,1,0,50.0,28.1,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,8,1,892,0,3,5,23,13,24,474000,1711000,0,1,1,0,47.4,171.1,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
114,9,1,979,0,3,5,16,13,24,388000,180000,0,1,1,0,38.8,18.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
115,0,2,84,1,1,2,3,10,24,644000,86000,0,1,1,0,64.4,8.6,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,1,3,166,1,1,2,4,23,24,1303000,820000,0,1,1,0,130.3,82.0,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,2,3,959,1,1,2,18,16,24,378000,431000,0,1,1,0,37.8,43.1,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,3,3,522,1,1,2,12,9,24,1825000,1706000,0,1,1,0,182.5,170.6,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,4,3,515,1,1,2,21,2,24,511000,540000,0,1,1,0,51.1,54.0,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,5,3,155,1,1,2,9,12,24,1474000,1669000,0,1,1,0,147.4,166.9,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,6,3,49,1,1,2,2,3,24,1617000,769000,0,1,1,0,161.7,76.9,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,7,3,360,1,1,2,6,8,24,164000,283000,0,1,1,0,16.4,28.3,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,8,3,779,1,1,2,14,9,24,428000,1524000,0,1,1,0,42.8,152.4,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
115,9,2,747,1,1,2,22,20,24,1299000,217000,0,1,1,0,129.9,21.7,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-0.5
116,0,3,647,3,1,1,18,18,24,818000,1948000,0,1,1,0,81.8,194.8,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,1,3,53,3,1,1,5,11,24,1337000,1863000,0,1,1,0,133.7,186.3,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,2,1,290,3,1,1,1,5,24,198000,1731000,0,1,1,0,19.8,173.1,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,3,3,3,3,1,1,11,2,24,1644000,1738000,0,1,1,0,164.4,173.8,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,4,1,255,3,1,1,3,1,24,87000,848000,0,1,1,0,8.7,84.8,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,5,3,380,3,1,1,8,15,24,314000,1790000,0,1,1,0,31.4,179.0,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,6,3,801,3,1,1,12,3,24,418000,673000,0,1,1,0,41.8,67.3,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,7,3,832,3,1,1,21,6,24,461000,252000,0,1,1,0,46.1,25.2,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,8,3,347,3,1,1,10,11,24,250000,245000,0,1,1,0,25.0,24.5,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
116,9,1,302,3,1,1,11,2,24,131000,1485000,0,1,1,0,13.1,148.5,0.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0
117,0,2,734,1,3,2,13,21,24,712000,68000,0,1,1,0,71.2,6.8,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,1,3,21,1,3,2,11,2,24,1859000,1777000,0,1,1,0,185.9,177.7,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,2,3,681,1,3,2,21,17,24,725000,1097000,0,1,1,0,72.5,109.7,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,3,3,149,1,3,2,1,19,24,1013000,1782000,0,1,1,0,101.3,178.2,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,4,2,211,1,3,2,4,16,24,1244000,228000,0,1,1,0,124.4,22.8,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,5,2,970,1,3,2,14,22,24,386000,125000,0,1,1,0,38.6,12.5,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,6,2,94,1,3,2,2,4,24,1628000,315000,0,1,1,0,162.8,31.5,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,7,3,906,1,3,2,19,20,24,383000,1954000,0,1,1,0,38.3,195.4,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,8,1,899,1,3,2,21,22,24,140000,1981000,0,1,1,0,14.0,198.1,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
117,9,2,238,1,3,2,3,21,24,813000,209000,0,1,1,0,81.3,20.9,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
118,0,1,179,3,2,4,11,13,24,557000,1848000,0,1,1,0,55.7,184.8,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,1,2,113,3,2,4,4,4,24,1930000,400000,0,1,1,0,193.0,40.0,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,2,2,7,3,2,4,9,4,24,1380000,1442000,0,1,1,0,138.0,144.2,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,3,1,272,3,2,4,8,6,24,96000,1029000,0,1,1,0,9.6,102.9,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,4,2,674,3,2,4,19,22,24,1501000,918000,0,1,1,0,150.1,91.8,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,5,1,456,3,2,4,8,16,24,381000,468000,0,1,1,0,38.1,46.8,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,6,1,385,3,2,4,8,13,24,89000,1176000,0,1,1,0,8.9,117.6,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,7,1,757,3,2,4,12,7,24,191000,1913000,0,1,1,0,19.1,191.3,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,8,2,229,3,2,4,3,12,24,1134000,421000,0,1,1,0,113.4,42.1,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
118,9,1,301,3,2,4,1,3,24,429000,1360000,0,1,1,0,42.9,136.0,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5
119,0,1,31,3,4,4,5,7,24,1726000,1724000,0,1,1,0,172.6,172.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,1,2,558,3,4,4,22,6,24,1268000,1303000,0,1,1,0,126.8,130.3,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,2,1,612,3,4,4,17,3,24,898000,311000,0,1,1,0,89.8,31.1,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,3,2,654,3,4,4,23,22,24,1928000,1954000,0,1,1,0,192.8,195.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,4,1,101,3,4,4,9,5,24,826000,198000,0,1,1,0,82.6,19.8,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,5,2,367,3,4,4,6,3,24,178000,463000,0,1,1,0,17.8,46.3,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,6,1,706,3,4,4,20,17,24,1976000,91000,0,1,1,0,197.6,9.1,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,7,2,981,3,4,4,21,23,24,199000,64000,0,1,1,0,19.9,6.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,8,1,474,3,4,4,9,18,24,406000,199000,0,1,1,0,40.6,19.9,0.0,0.5,0.5,0.5,0.5,0.5,0.5
119,9,2,676,3,4,4,12,22,24,688000,1704000,0,1,1,0,68.8,170.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5
120,0,1,877,4,2,1,23,17,24,124000,1154000,0,1,1,0,12.4,115.4,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,1,3,814,4,2,1,23,1,24,231000,705000,0,1,1,0,23.1,70.5,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,2,1,502,4,2,1,10,16,24,123000,77000,0,1,1,0,12.3,7.7,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,3,3,304,4,2,1,7,2,24,391000,1189000,0,1,1,0,39.1,118.9,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,4,1,917,4,2,1,16,19,24,138000,1686000,0,1,1,0,13.8,168.6,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,5,3,80,4,2,1,10,1,24,1637000,442000,0,1,1,0,163.7,44.2,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,6,3,675,4,2,1,16,16,24,1174000,1855000,0,1,1,0,117.4,185.5,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,7,3,673,4,2,1,20,18,24,831000,1869000,0,1,1,0,83.1,186.9,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,8,1,872,4,2,1,21,8,24,166000,246000,0,1,1,0,16.6,24.6,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
120,9,1,497,4,2,1,5,19,24,474000,488000,0,1,1,0,47.4,48.8,0.0,1.0,-0.5,-1.0,1.0,-0.5,-1.0
121,0,2,339,1,3,3,5,3,24,485000,185000,0,1,1,0,48.5,18.5,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,1,1,924,1,3,3,16,19,24,67000,1051000,0,1,1,0,6.7,105.1,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,2,2,718,1,3,3,18,23,24,1223000,83000,0,1,1,0,122.3,8.3,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,3,2,107,1,3,3,5,8,24,839000,339000,0,1,1,0,83.9,33.9,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,4,3,552,1,3,3,23,10,24,1239000,1412000,0,1,1,0,123.9,141.2,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,5,1,287,1,3,3,7,10,24,150000,1566000,0,1,1,0,15.0,156.6,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,6,1,754,1,3,3,18,5,24,177000,926000,0,1,1,0,17.7,92.6,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,7,3,639,1,3,3,21,23,24,1145000,1943000,0,1,1,0,114.5,194.3,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,8,3,179,1,3,3,11,13,24,557000,1848000,0,1,1,0,55.7,184.8,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
121,9,1,266,1,3,3,3,7,24,357000,1831000,0,1,1,0,35.7,183.1,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
122,0,3,980,1,3,0,20,21,24,365000,428000,0,1,1,0,36.5,42.8,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,1,3,221,1,3,0,7,17,24,1654000,234000,0,1,1,0,165.4,23.4,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,2,3,692,1,3,0,12,18,24,1047000,173000,0,1,1,0,104.7,17.3,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,3,1,919,1,3,0,20,21,24,109000,740000,0,1,1,0,10.9,74.0,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,4,3,682,1,3,0,19,20,24,1845000,1600000,0,1,1,0,184.5,160.0,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,5,2,125,1,3,0,9,1,24,1194000,110000,0,1,1,0,119.4,11.0,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,6,3,289,1,3,0,6,9,24,463000,1060000,0,1,1,0,46.3,106.0,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,7,3,687,1,3,0,16,22,24,1691000,905000,0,1,1,0,169.1,90.5,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,8,3,939,1,3,0,21,16,24,382000,379000,0,1,1,0,38.2,37.9,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
122,9,3,341,1,3,0,6,2,24,472000,296000,0,1,1,0,47.2,29.6,0.0,-0.5,0.0,-1.5,-0.5,0.0,-1.5
123,0,3,409,2,1,0,10,22,24,372000,1848000,0,1,1,0,37.2,184.8,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,1,3,133,2,1,0,7,22,24,647000,1192000,0,1,1,0,64.7,119.2,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,2,3,775,2,1,0,19,11,24,339000,1936000,0,1,1,0,33.9,193.6,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,3,2,997,2,1,0,21,16,24,130000,94000,0,1,1,0,13.0,9.4,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,4,3,730,2,1,0,15,19,24,1019000,231000,0,1,1,0,101.9,23.1,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,5,3,245,2,1,0,4,15,24,1812000,189000,0,1,1,0,181.2,18.9,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,6,2,238,2,1,0,3,21,24,813000,209000,0,1,1,0,81.3,20.9,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,7,3,525,2,1,0,21,3,24,1374000,1893000,0,1,1,0,137.4,189.3,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,8,3,843,2,1,0,14,1,24,210000,257000,0,1,1,0,21.0,25.7,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
123,9,3,297,2,1,0,7,11,24,252000,1867000,0,1,1,0,25.2,186.7,0.0,0.0,-1.0,-1.5,0.0,-1.0,-1.5
124,0,2,64,2,4,2,2,11,24,703000,276000,0,1,1,0,70.3,27.6,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,1,2,194,2,4,2,11,18,24,1287000,425000,0,1,1,0,128.7,42.5,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,2,2,747,2,4,2,22,20,24,1299000,217000,0,1,1,0,129.9,21.7,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,3,1,268,2,4,2,7,6,24,225000,1905000,0,1,1,0,22.5,190.5,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,4,1,775,2,4,2,19,11,24,339000,1936000,0,1,1,0,33.9,193.6,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,5,1,411,2,4,2,5,14,24,65000,1073000,0,1,1,0,6.5,107.3,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,6,1,756,2,4,2,17,9,24,98000,899000,0,1,1,0,9.8,89.9,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,7,3,682,2,4,2,19,20,24,1845000,1600000,0,1,1,0,184.5,160.0,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,8,1,366,2,4,2,10,1,24,61000,463000,0,1,1,0,6.1,46.3,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
124,9,1,286,2,4,2,4,9,24,289000,803000,0,1,1,0,28.9,80.3,0.0,0.0,0.5,-0.5,0.0,0.5,-0.5
125,0,3,195,1,3,1,4,21,24,659000,412000,0,1,1,0,65.9,41.2,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,1,1,483,1,3,1,11,20,24,272000,240000,0,1,1,0,27.2,24.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,2,2,323,1,3,1,5,5,24,290000,154000,0,1,1,0,29.0,15.4,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,3,2,502,1,3,1,10,16,24,123000,77000,0,1,1,0,12.3,7.7,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,4,3,86,1,3,1,10,10,24,1016000,362000,0,1,1,0,101.6,36.2,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,5,3,570,1,3,1,22,11,24,1170000,232000,0,1,1,0,117.0,23.2,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,6,3,950,1,3,1,14,19,24,347000,463000,0,1,1,0,34.7,46.3,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,7,3,7,1,3,1,9,4,24,1380000,1442000,0,1,1,0,138.0,144.2,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,8,3,653,1,3,1,17,17,24,1646000,1917000,0,1,1,0,164.6,191.7,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
125,9,1,998,1,3,1,16,20,24,91000,157000,0,1,1,0,9.1,15.7,0.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0
126,0,2,816,1,3,2,21,10,24,453000,362000,0,1,1,0,45.3,36.2,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,1,3,17,1,3,2,5,4,24,667000,712000,0,1,1,0,66.7,71.2,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,2,3,680,1,3,2,12,16,24,519000,1691000,0,1,1,0,51.9,169.1,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,3,2,843,1,3,2,14,1,24,210000,257000,0,1,1,0,21.0,25.7,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,4,1,968,1,3,2,13,17,24,104000,243000,0,1,1,0,10.4,24.3,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,5,2,730,1,3,2,15,19,24,1019000,231000,0,1,1,0,101.9,23.1,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,6,2,865,1,3,2,15,11,24,395000,236000,0,1,1,0,39.5,23.6,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,7,3,508,1,3,2,17,7,24,556000,612000,0,1,1,0,55.6,61.2,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,8,1,904,1,3,2,18,21,24,269000,789000,0,1,1,0,26.9,78.9,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
126,9,3,553,1,3,2,16,1,24,1841000,657000,0,1,1,0,184.1,65.7,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
127,0,1,784,1,3,4,13,3,24,421000,519000,0,1,1,0,42.1,51.9,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,1,1,909,1,3,4,17,19,24,491000,1799000,0,1,1,0,49.1,179.9,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,2,1,886,1,3,4,18,15,24,292000,1349000,0,1,1,0,29.2,134.9,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,3,2,74,1,3,4,4,7,24,849000,305000,0,1,1,0,84.9,30.5,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,4,2,691,1,3,4,14,17,24,1501000,180000,0,1,1,0,150.1,18.0,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,5,1,430,1,3,4,6,12,24,113000,1543000,0,1,1,0,11.3,154.3,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,6,2,35,1,3,4,11,10,24,1385000,633000,0,1,1,0,138.5,63.3,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,7,2,202,1,3,4,7,22,24,1260000,484000,0,1,1,0,126.0,48.4,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,8,3,688,1,3,4,14,22,24,1781000,1350000,0,1,1,0,178.1,135.0,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
127,9,3,631,1,3,4,17,20,24,1494000,1458000,0,1,1,0,149.4,145.8,0.0,-0.5,0.0,0.5,-0.5,0.0,0.5
128,0,3,399,2,1,1,3,12,24,342000,1730000,0,1,1,0,34.2,173.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,1,3,238,2,1,1,3,21,24,813000,209000,0,1,1,0,81.3,20.9,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,2,3,709,2,1,1,20,14,24,814000,222000,0,1,1,0,81.4,22.2,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,3,3,520,2,1,1,22,8,24,1806000,632000,0,1,1,0,180.6,63.2,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,4,3,926,2,1,1,13,15,24,457000,940000,0,1,1,0,45.7,94.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,5,3,597,2,1,1,22,10,24,942000,268000,0,1,1,0,94.2,26.8,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,6,1,843,2,1,1,14,1,24,210000,257000,0,1,1,0,21.0,25.7,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,7,3,394,2,1,1,8,18,24,259000,699000,0,1,1,0,25.9,69.9,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,8,2,201,2,1,1,1,19,24,1381000,105000,0,1,1,0,138.1,10.5,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
128,9,3,481,2,1,1,6,14,24,476000,401000,0,1,1,0,47.6,40.1,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
129,0,1,990,1,4,3,22,19,24,141000,454000,0,1,1,0,14.1,45.4,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,1,2,573,1,4,3,23,11,24,1968000,141000,0,1,1,0,196.8,14.1,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,2,3,40,1,4,3,5,3,24,1412000,1452000,0,1,1,0,141.2,145.2,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,3,1,388,1,4,3,9,17,24,423000,1299000,0,1,1,0,42.3,129.9,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,4,2,102,1,4,3,10,6,24,942000,157000,0,1,1,0,94.2,15.7,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,5,1,408,1,4,3,4,18,24,473000,1676000,0,1,1,0,47.3,167.6,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,6,2,850,1,4,3,21,4,24,460000,221000,0,1,1,0,46.0,22.1,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,7,2,217,1,4,3,8,13,24,536000,204000,0,1,1,0,53.6,20.4,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,8,1,270,1,4,3,7,8,24,414000,1104000,0,1,1,0,41.4,110.4,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
129,9,2,251,1,4,3,8,22,24,649000,172000,0,1,1,0,64.9,17.2,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0
130,0,3,630,3,1,3,12,14,24,582000,1997000,0,1,1,0,58.2,199.7,0.0,0.5,-1.0,0.0,0.5,-1.0,0.0
130,1,2,984,3,1,3,18,22,24,205000,79000,0,1,1,0,20.5,7.9,0.0,0.5,-1.0,0.0,0.5,-1.0,0.0
130,2,2,581,3,1,3,18,2,24,1706000,116000,0,1,1,0,170.6,11.6,0.0,0.5,-1.0,0.0,0.5,-1.0,0.0
130,3,2,228,3,1,3,4,15,24,1121000,239000,0,1,1,0,112.1,23.9,0.0,0.5,-1.0,0.0,0.5,-1.0,0.0
130,4,3,521,3,1,3,13,10,24,1548000,1624000,0,1,1,0,154.8,162.4,0.0,0.5,-1.0,0.0,0.5,-1.0,0.0
130,5,2,243,3,1,3,7,21,24,1140000,376000,0,1,1,0,114.0,37.6,0.0,0.5,-1.0,0.0,0.5,-1.0,0.0
